slope,intercept
0.5582117404616453,-4.328449657433541
0.5582127672375392,-4.274486697688583
0.5582879447654598,-4.188518188651068
0.558399688378977,-4.329568937177259
0.558423970033773,-4.296540546598739
0.5584497285227142,-4.146402147047089
0.5584511552031796,-4.155063800662095
0.5585084197714717,-4.1044750888113
0.5585748310338375,-4.243847773957435
0.5586765833760812,-4.193465610781488
0.5589145866187933,-4.179167459732227
0.5589914404879011,-4.2930531434360155
0.5589967613438981,-4.250116388954028
0.559039151518341,-4.2525157677751055
0.5590710285094735,-4.315348361977697
0.5591042695972909,-4.295381706568559
0.5592825834671252,-4.158373364187733
0.5593317678373423,-4.354676412546443
0.5593437896023492,-4.247494802274932
0.559416740220643,-4.235166890119729
0.5594535226388326,-4.180956389065736
0.5595095619738294,-4.207919844831504
0.5595204255069941,-4.226888749587049
0.5597766421692943,-4.178050934305015
0.5597988080385717,-4.192294865711359
0.559838368079948,-4.1651902187712455
0.5598511609010492,-4.199086582500819
0.5599138429742104,-4.197424006667294
0.5599191294122965,-4.269146943382037
0.5599748903618889,-4.293441201419739
0.5599811680690194,-4.1374756781354325
0.5600084239514898,-4.0576156135183945
0.5601323705259191,-4.284303207224779
0.5602205630433897,-4.309693690311607
0.560510025986746,-4.124411928770527
0.5605218861876834,-4.289326348025464
0.5605269231455755,-4.278255687617411
0.5605554835145213,-4.222286457290376
0.560590169972369,-4.319655106369328
0.5606639102448875,-4.277842181322875
0.5607225460775264,-4.188521080302493
0.5607461694787927,-4.1610176003242625
0.5607612020351331,-4.150370159328523
0.560782022241916,-4.212324987775455
0.5608861324464263,-4.2296411770600395
0.5610771037524734,-4.2589660414682
0.5611789056474277,-4.187978020613915
0.5611823615125465,-4.105250827482804
0.5612903885823398,-4.242257775930016
0.5613130317475565,-4.223401907884008
0.5613666672277592,-4.2101670598559995
0.5613895495371336,-4.221174479323237
0.5613915995334471,-4.242932166874728
0.561392060146343,-4.217198769283425
0.5616208128743403,-4.239126724497784
0.5616520597207153,-4.19758660140426
0.5616685539050736,-4.280255863062845
0.561707488301245,-4.030625608202248
0.5617370569437433,-4.154936251202488
0.5617698866982438,-4.240134230165674
0.5617965678693894,-4.213538695652505
0.5618068598732611,-4.188647739548137
0.5618135940810837,-4.334097579322936
0.5618365082324172,-4.100985750800113
0.5618379604323943,-4.225433882222088
0.5618504226511245,-4.186502999844055
0.562018666344985,-4.25336408018685
0.5620210341530079,-4.217996300185348
0.5620644506649353,-4.200389851549054
0.5620721065223803,-4.190969303892172
0.5620800410898642,-4.281264396965222
0.5620810533618048,-4.28127222136916
0.5620857367641467,-4.241733380468585
0.5621325744197061,-4.271054672033806
0.5622275991115799,-4.213980097540178
0.5622958520919921,-4.3134355370136745
0.5623557812461322,-4.30290814903572
0.5623792911750247,-4.283149175027278
0.5624489201136046,-4.265097813423607
0.5624794178828122,-4.33576988623533
0.5625060069803607,-4.25675275542315
0.5625132638748498,-4.151238777509582
0.5625553506262249,-4.130634665843226
0.5626502075007562,-4.258476803099088
0.5626511391990714,-4.313985129523428
0.5627074988245611,-4.169899284294422
0.5627358436980572,-4.249461298253216
0.5627773365430415,-4.330927233590609
0.5628513202642369,-4.193196620526474
0.5629424683100628,-4.26700728020375
0.5629822196972192,-4.312890466481437
0.5630741296488995,-4.315519837733583
0.5631054903435411,-4.222501010976602
0.5631245301540274,-4.324782570916882
0.5631484033158389,-4.1933281350461655
0.5632516297055923,-4.233808150444956
0.5632664769656532,-4.231530349649695
0.5633773113004805,-4.201155754382156
0.5634640400614449,-4.261749875436497
0.5634640400614449,-4.263085476237328
0.563520028749865,-4.201516387367813
0.5635593980460754,-4.173801039836885
0.5636020485721707,-4.237332656959059
0.5637856621734771,-4.167368636759472
0.5638894503766315,-4.192011262441445
0.5639490794511227,-4.153510141916915
0.564054067414608,-4.1555826887653495
0.5640767467538194,-4.422128329332553
0.5640982025992711,-4.266974450732393
0.564130637378215,-4.1850557209738675
0.5642406312226423,-4.187846101218056
0.5642741220890307,-4.233540802641041
0.5642909452945503,-4.245947129787687
0.564313482687677,-4.239006373939952
0.564436899613746,-4.1722874640303225
0.5644420887782093,-4.287429182208283
0.564469468228055,-4.2297207512402455
0.564479826390308,-4.2730768936508765
0.5645812986430058,-4.314036022029637
0.5645850933354162,-4.192519363853018
0.5646802459012229,-4.2313263779632475
0.5646825693060589,-4.269908346071903
0.5647741846000308,-4.101252581311091
0.5647872423789273,-4.275081004137877
0.5648696444736752,-4.172572641827427
0.5648753868814702,-4.313734705563171
0.5649209058349582,-4.314646875256335
0.5651444344171352,-4.344733487082559
0.5651486631113688,-4.286108274339656
0.565164048689077,-4.2585200569267245
0.5652022053332879,-4.2457903255891924
0.5652143390148217,-4.259873747513646
0.5652630981266956,-4.2275431981627625
0.5652970004507119,-4.256806802748327
0.5653308919324543,-4.287719134280195
0.5653442387152876,-4.232122220816928
0.5653447486708336,-4.187960678039442
0.5653973968222044,-4.28458756912594
0.5654155042599385,-4.170354241563765
0.5654971371371539,-4.199573832647505
0.5655092322182542,-4.329984012984295
0.5656601617660058,-4.167448806782812
0.565661505886104,-4.287466588597494
0.5656625103637094,-4.275080467388959
0.5656683853728792,-4.319040136422389
0.5656739222620482,-4.2872062668678455
0.5656773786564189,-4.307380233746418
0.5656784746550638,-4.205545669141993
0.565689903240393,-4.311428119973575
0.5657518979618191,-4.20622487680831
0.5657562180009549,-4.21502495831532
0.5658124435158491,-4.3907410230098645
0.5658229370474138,-4.218411862324385
0.5658942853722861,-4.247812481367785
0.5659107189535287,-4.15953550287132
0.5659200104953417,-4.231682702386534
0.5659641356521438,-4.230336922846786
0.5660078439388699,-4.170510534280373
0.5660560109692929,-4.241702892506977
0.5660890015582611,-4.234597400818469
0.5661128979025318,-4.188558459397444
0.5661210208566528,-4.278455245117652
0.5661257614762083,-4.163403685931646
0.5661818940678054,-4.160494937742151
0.5663178235081892,-4.141028487417978
0.5663832845349284,-4.287367525820131
0.5663857880810856,-4.258573481720376
0.5664504586386876,-4.2355921209771665
0.5664758996160255,-4.30537303962989
0.5664950008670844,-4.177812118602729
0.5664976620786221,-4.219666348102665
0.5665852793625945,-4.252151009110375
0.5665939912898348,-4.30991639312911
0.5666133844738306,-4.17456741288465
0.5668216493447364,-4.258406481889271
0.5669715935840827,-4.294747288439925
0.5669902224935007,-4.15983611887016
0.5670008686690882,-4.258952311685746
0.5670402508926998,-4.335312093654073
0.5670969572167622,-4.257070214101156
0.5671301437292702,-4.311256113894493
0.567163860681515,-4.25962216371584
0.5671740989808743,-4.260900083808372
0.5672022468679173,-4.346857497672237
0.5672686632624354,-4.278521023636431
0.567276197907915,-4.34870548304211
0.567285577276108,-4.293680654632604
0.5673141038989085,-4.202878192284996
0.567319765094449,-4.247162493377031
0.5673956007189831,-4.241567514113087
0.5673980277276991,-4.222919750117759
0.5674154414395821,-4.23025267672764
0.5674170185298483,-4.281755805324864
0.5675005669393282,-4.115248215161621
0.5675102191194825,-4.164901828011993
0.5675182268622199,-4.151904681786641
0.5675982502098974,-4.29002709994603
0.5676189727375037,-4.2068228035625514
0.5676237253917472,-4.199285139050678
0.5676237253917472,-4.325924805633286
0.5676294586425925,-4.248466076451001
0.5676370781680572,-4.26884127931027
0.5676830672044342,-4.23364794973695
0.5677187896814286,-4.237806671471138
0.5677200535765545,-4.302509656455953
0.5677315883284302,-4.266974227361013
0.5677488496727917,-4.216679348833228
0.5677503165894529,-4.319037616221748
0.56779328711052,-4.182501543336094
0.5678060392070859,-4.199160223768281
0.567810849324719,-4.269309154502625
0.5678469700418923,-4.282550458588574
0.5679462969574546,-4.23004195552333
0.5679462969574546,-4.261557681331277
0.5679526347098915,-4.217421587123473
0.5679905139431102,-4.1672445189487926
0.568019015315011,-4.125946598772572
0.5680562453740978,-4.274815080794989
0.5680830095277988,-4.222606357781051
0.5680916445209117,-4.182298477098116
0.568105538395861,-4.295822096650037
0.5681126302841699,-4.311004795218788
0.5681195446915993,-4.231606161468843
0.5681195446915993,-4.224649505196422
0.5681536527247291,-4.24935036358813
0.5681832821059171,-4.232688121847251
0.568224001546449,-4.229130062043123
0.5682300478786926,-4.213593422312452
0.5682378047024502,-4.2033135514957465
0.5682394370794162,-4.188201658382728
0.5682758285896915,-4.2367259655680325
0.5682786454278127,-4.252457443261315
0.5682875662515714,-4.263592554305713
0.5683691149260865,-4.1445818619534425
0.5684369863946178,-4.221474634346044
0.5684474767540054,-4.189971152519998
0.5684698923007322,-4.326068967475739
0.5685196343087197,-4.241789834655964
0.5685563183879887,-4.2305774672097165
0.568616230348815,-4.206873044430872
0.5687389590129316,-4.2493012254580105
0.5687884660046585,-4.2322659936125895
0.5689336700312254,-4.264542396309519
0.5689738903065343,-4.321964840542683
0.5689799139825968,-4.025278958430397
0.5690019355445582,-4.316796567031698
0.5691062442588243,-4.282029046557129
0.5691122057921006,-4.264767106490769
0.5691859938937902,-4.271563658010256
0.5692066909475498,-4.2509998508657265
0.5692501402257942,-4.181057890576045
0.569252297860112,-4.272607574630759
0.5693086548292081,-4.169095402339706
0.5693113880823111,-4.180536323254999
0.5693891918111801,-4.215236852322054
0.5694070967076981,-4.23268983849584
0.5694076564619315,-4.113218483640623
0.5694305880678004,-4.325938080400909
0.5694645743258322,-4.274931971421429
0.56947746807106,-4.245108890006676
0.5695119417638856,-4.269621586002548
0.5695151135881072,-4.259324163725269
0.5695619536846505,-4.2419117492523855
0.569787707408118,-4.317232055530582
0.5697889977010375,-4.201675106528202
0.5698636932976121,-4.295300098820501
0.5699778119027192,-4.204047333809176
0.5700266911938372,-4.188601917770877
0.57003229504844,-4.195843697536054
0.5700463205673671,-4.275961733710652
0.5701195483845529,-4.16299759922209
0.5701291512113523,-4.132417761093209
0.5701845420827524,-4.222672635876268
0.5702542628735953,-4.242656300198669
0.5704147355825888,-4.248347391152723
0.5704248923112715,-4.270279732271893
0.5705768226400231,-4.260696603673009
0.5706221941934988,-4.20867162333147
0.570632138361146,-4.2271976721360325
0.5706555810324265,-4.264315951786526
0.5706861764686626,-4.270526577180794
0.5706968836810201,-4.203618023067486
0.5707041192617444,-4.254333693654579
0.5707137689475388,-4.26405207056451
0.5707197931674113,-4.187785306042998
0.570857428434083,-4.302972951513979
0.5709063809744426,-4.170259539971899
0.5710165082460228,-4.23948170948673
0.5710224094659689,-4.320479383885988
0.5710610061134325,-4.318525338962719
0.5710681429232392,-4.181114640581292
0.5710930663312088,-4.231529422536911
0.5710996182031195,-4.230477135874459
0.5711662509973353,-4.327724353609693
0.5711671419437739,-4.28017087058371
0.571217589746668,-4.232733441626153
0.5712319397329296,-4.2367868949554035
0.5712398084392125,-4.292538143910544
0.5712504901689173,-4.159966981613933
0.5712746114864207,-4.287546522023339
0.571358933764062,-4.242328495293915
0.5713602991789462,-4.212040275166553
0.5713725042632031,-4.237469190260938
0.5713772610616162,-4.131230993463423
0.571379588473333,-4.196308224410821
0.5713817400019786,-4.2673917489434805
0.5713892920652959,-4.199622941744284
0.5714016954609306,-4.210765201701013
0.5714485366505826,-4.181637724874068
0.5714576301812222,-4.2075488771830765
0.5714865335539202,-4.193604129617518
0.5715926122027073,-4.234399948764206
0.5716024529565686,-4.239398928922738
0.5716100425730283,-4.322450063664491
0.5716456430581776,-4.240822374232111
0.5716969800956827,-4.147071005301327
0.5717853724323171,-4.211259066059126
0.57180913638661,-4.201233523818428
0.571885657682063,-4.348691598950447
0.5718867366513753,-4.215166195216456
0.5719055371170298,-4.281409106348864
0.5719851306902946,-4.295967180449123
0.5719939479150362,-4.225932546280991
0.5720128619012946,-4.214035638173742
0.5720448952612722,-4.245585136836107
0.5720726839769846,-4.152289496237788
0.5720867163369681,-4.252804769655287
0.5721068096074103,-4.292402021843408
0.5721454280807896,-4.260683850977828
0.5721903516034708,-4.22708635038634
0.5722903930525916,-4.1895371665614345
0.5723524444134083,-4.139728233715552
0.5723612712571307,-4.252129686384446
0.5723712928185709,-4.222062655165597
0.5724160055735042,-4.193468079613498
0.5724619218425218,-4.2914836950108555
0.5724952743018589,-4.208295191857425
0.5725392907528665,-4.208646437709683
0.572548026863302,-4.277007593910389
0.5725567074898654,-4.173348487855278
0.5725836578898732,-4.316690193353845
0.5726043956336325,-4.272039984677485
0.5726222554447536,-4.205231122913631
0.5726651837538486,-4.21433848591677
0.5727221602770072,-4.101707855493229
0.5727450376123852,-4.152589615854448
0.5727678159444666,-4.270149011673118
0.57278850524579,-4.191406056879324
0.5728525539005561,-4.184780655668826
0.5729181819763185,-4.218082781044717
0.5729354194194637,-4.311452878956765
0.5729360861453848,-4.216453923029783
0.5729384919099881,-4.1696851945236
0.5730422013181753,-4.223332468362072
0.5731654405163876,-4.192386099679566
0.5731861677646797,-4.2879380619234615
0.5732075760610199,-4.252498185565575
0.5733549436113119,-4.277248510422723
0.5733590711982074,-4.167677266167952
0.5733776985703478,-4.24736568854521
0.5734325931096692,-4.276108187879548
0.573438060192018,-4.338687751181048
0.5734732335035693,-4.108681563060451
0.5735360314961515,-4.301170587000699
0.5735610564648596,-4.136478732285659
0.5735648358923331,-4.291786022937949
0.5736999804596288,-4.2336844663071895
0.5737211444935179,-4.126172783088107
0.5737520628767434,-4.272120029119374
0.5737936689796793,-4.178220159235696
0.5738341971675168,-4.222532747761547
0.5738380284095391,-4.13535907055356
0.5738394851624231,-4.311151578375859
0.5738436022706231,-4.3127694315131055
0.5738971458875561,-4.292318387118554
0.5739111109490594,-4.156442357266157
0.5739197846681189,-4.137848949851897
0.5739197846681189,-4.251715799845937
0.5739431294305286,-4.1131726818849295
0.5739745389881236,-4.223278656917815
0.5740208609805669,-4.191693261388008
0.5740303171574461,-4.20424916439996
0.574054521607764,-4.246748749767834
0.574089421016689,-4.253698132522294
0.574159419769878,-4.164683234653128
0.5741828006481273,-4.2944924329200225
0.5742104625585652,-4.193764311097947
0.5742352274372015,-4.302904016119112
0.5742461052975328,-4.194941247892145
0.5742651841161428,-4.165683349735493
0.5742837316721153,-4.166236354129878
0.5743953158178364,-4.158803254534962
0.5744212950701267,-4.223824981896315
0.5744251443170251,-4.195131216726356
0.5744564306185199,-4.232374824899414
0.5744755089476069,-4.222857618297356
0.5744804553051793,-4.306333733092672
0.5744840841520866,-4.2508861158313485
0.5744883554691501,-4.393146957234928
0.5745303132644465,-4.1596625303700945
0.5745320061055348,-4.140258061785588
0.5745419398280701,-4.2415184380235145
0.5745533585036542,-4.26215061618136
0.5745886571502579,-4.102923130036277
0.5746831055737558,-4.210645636109924
0.5747927722162608,-4.235932912275212
0.574830463339434,-4.164552756942694
0.5748415895148549,-4.218337144642423
0.5748492489814017,-4.339795212430906
0.5748850898652743,-4.217045207747733
0.5748858491422574,-4.146402847545336
0.5748860000870589,-4.288935960331029
0.5748939769106303,-4.203431296948479
0.5748998871389029,-4.1947971410445595
0.5749570275794045,-4.289385578343371
0.5749730912672408,-4.173778841672582
0.5750043790032865,-4.225687401130622
0.5750308063437035,-4.242409650174518
0.5750479453532471,-4.201298821088444
0.5750581722788242,-4.269604737200755
0.5750823499069605,-4.2367675800124145
0.5750831404410434,-4.205581148130102
0.5751193737356732,-4.220155102512839
0.5751225466990555,-4.337214353576371
0.575166429788465,-4.184477440152332
0.5751899374343526,-4.210879380293888
0.5752879346838656,-4.2185897499213345
0.575345715009431,-4.144894157815913
0.5753458488764523,-4.134228711798641
0.5754713049446755,-4.195733053823046
0.5755066977735196,-4.175575611026277
0.5755070527589681,-4.157105283747565
0.5755166976701018,-4.27384965585749
0.5755198649496158,-4.205682716871868
0.5755449129021895,-4.238552818839385
0.5755813261645861,-4.143139672256386
0.5756179416504464,-4.195921093762983
0.5756186162728667,-4.188007454539597
0.5756416100862446,-4.2525566794164575
0.5756584647276927,-4.207489776100545
0.5756600906254006,-4.134030903430497
0.5757175223112595,-4.23866211720555
0.5757510955095972,-4.243051866361746
0.5757565409839032,-4.247776343617178
0.575816683392821,-4.291833342877121
0.5758308987406654,-4.266026595738009
0.5759029893262159,-4.1427964164982125
0.5759035057945043,-4.32954148539738
0.5759086538598862,-4.223146956693761
0.5759579035626067,-4.365870338469139
0.575995732959715,-4.209731309533696
0.5759984594889688,-4.238202940166402
0.5760028741008392,-4.254001878840275
0.5761167898792302,-4.14417805926649
0.5761505905087331,-4.248304357019113
0.5761892709247388,-4.175980090507181
0.5762202494341822,-4.250125851095355
0.576223625318573,-4.206033155313651
0.5762435800762997,-4.212934154781459
0.576290534835818,-4.222565520539413
0.57629488730821,-4.255085860667897
0.5762953497733766,-4.2557477245820925
0.5763342542612491,-4.25758784551046
0.5763678395706235,-4.29499807878147
0.5764097819930245,-4.204717510700227
0.576474174003227,-4.237847421192239
0.5764970306130969,-4.251825905478816
